Revenue_USD,Cost_of_Goods_Sold_USD,Gross_Profit_USD,Operating_Expenses_USD,Operating_Income_USD,Net_Income_USD,EBITDA_USD,Depreciation_Amortization_USD,Interest_Expense_USD,Income_Tax_Expense_USD,Cash_and_Cash_Equivalents_USD,Accounts_Receivable_USD,Inventory_USD,Total_Current_Assets_USD,Property_Plant_Equipment_USD,Total_Assets_USD,Accounts_Payable_USD,Short_Term_Debt_USD,Total_Current_Liabilities_USD,Long_Term_Debt_USD,Total_Liabilities_USD,Common_Stock_USD,Retained_Earnings_USD,Total_Equity_USD,Ore_Processed_Tonnes,Metal_Produced_Tonnes,Metal_Sold_Tonnes,Average_Grade_Percent,Recovery_Rate_Percent,Average_Sale_Price_per_Tonne_USD,Average_Cost_per_Tonne_USD,Break_Even_Price_USD,Current_Ratio,Debt_to_Equity_Ratio,Return_on_Assets_Percent,Return_on_Equity_Percent,Budgeted_Revenue_USD,Budgeted_Expenses_USD,Forecasted_Production_Tonnes,Forecasted_Metal_Price_USD,Total_Employees,Average_Salary_USD,Total_Payroll_USD,Active_Projects,Capital_Expenditure_USD,Exploration_Expenditure_USD,Royalties_Paid_USD,Environmental_Tax_USD,Cash_Flow_Operations_USD,Cash_Flow_Investing_USD,Cash_Flow_Financing_USD,Free_Cash_Flow_USD,Compliance_Score,Audit_Findings,Fines_Penalties_USD,Transport_Costs_USD,Export_Costs_USD,Exchange_Rate_USD_to_Local,Hedging_Gain_Loss_USD,Major_Buyer_Count,Market_Share_Percent,Sales_Growth_Percent,Insurance_Premiums_USD,Claims_Paid_USD,Other_Income_USD,Other_Expenses_USD,CO2_Emissions_Tonnes,Water_Usage_CubicMeters,Training_Hours,Safety_Incidents,Turnover_Rate_Percent,Custom_Field_1,Custom_Field_2,Custom_Field_3,Custom_Field_4,Custom_Field_5,Custom_Field_6,Custom_Field_7,Custom_Field_8,Custom_Field_9,Custom_Field_10,Custom_Field_11,Custom_Field_12,Custom_Field_13,Custom_Field_14,Custom_Field_15,Custom_Field_16,Custom_Field_17,Custom_Field_18,Custom_Field_19,Custom_Field_20,Custom_Field_21,Custom_Field_22,Custom_Field_23,Custom_Field_24
295781104.1110252,90733606.77035743,<function <lambda> at 0x7eed9a40f270>,64875037.7228309,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,70188673.75885034,18716179.188874397,7121266.945842704,11428349.585396774,45368258.533936314,9824029.15199083,24184588.513262175,<function <lambda> at 0x7eed3efab490>,347793463.81242454,<function <lambda> at 0x7eed3efab530>,36210957.80399035,19215320.38946706,<function <lambda> at 0x7eed3efab5d0>,84519220.84942105,<function <lambda> at 0x7eed3efab670>,73085807.19065595,45656080.02220024,<function <lambda> at 0x7eed3efab710>,302823.8586954873,17637.719009746597,21276.395318481544,1.1095679155761087,73.55065468747581,4831.78343970455,3612.9823997903763,2530.2398382375927,2.282263705524998,2.0208001345749653,8.535081426158653,14.15564089672538,401051749.50178635,273375946.9568677,131453.73800901196,3249.2287635292128,1122,19111.471578414174,<function <lambda> at 0x7eed3efab7b0>,7,82239061.97369978,7272836.187452696,6469864.91869082,3723464.0456421264,66947050.59162851,-59821236.34970267,-14891117.879452098,<function <lambda> at 0x7eed3efab850>,0.642833390815738,1,357241.9681701362,8316355.648545434,13840334.096629335,15.586425787577872,1754999.5531193316,12,2.4504770785735372,-2.7274355833836736,1661960.514843752,773104.870522489,1011365.9087101518,3341803.5105869705,69653.2236904387,222206.50752083692,3579.933236025274,0,14.573543813630904,272.5311690402068,985.633620087704,653.2715658327437,327.20002203892915,817.4809350901403,182.47633109922933,311.24525257859693,404.2627150651531,318.1325313334908,894.2280427402469,414.83067188895393,132.28370800960542,982.4473570470747,125.37888410818765,502.5316842570751,984.8659403448428,937.2620447778404,655.848948573874,784.2947047887264,326.8787897653196,930.254319985056,636.9435754268789,631.1742040090069,52.58686021437708
494260181.64424026,67642186.85010746,<function <lambda> at 0x7eed9a40f270>,90132288.2126676,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,46712648.719606474,11281557.873381097,6567502.403936659,8326696.238521137,19123190.8779573,24517475.098201077,29963645.250644892,<function <lambda> at 0x7eed3efab490>,130191243.55706,<function <lambda> at 0x7eed3efab530>,31719191.663982816,6084747.128869079,<function <lambda> at 0x7eed3efab5d0>,141748584.31319904,<function <lambda> at 0x7eed3efab670>,96049726.0548288,46552730.88888474,<function <lambda> at 0x7eed3efab710>,175168.1523261292,8601.96965032999,10790.82953185924,1.5416384619438415,69.67029060149389,3164.455299515379,2158.963111435852,3728.915332472502,1.7907708487177443,1.852796737820012,8.46652967003447,17.524606785244437,447670604.6920907,84803984.01714662,193673.39566339445,4514.775058689871,1452,23561.11978841308,<function <lambda> at 0x7eed3efab7b0>,8,32226887.122035626,6974648.976593463,4642352.868962532,3512234.4065144113,50821384.18801354,-65930959.5930098,28861769.34690457,<function <lambda> at 0x7eed3efab850>,0.38198004546294595,8,577053.3417135443,1349863.2731502037,13005206.192050237,17.165746741032248,889244.6732948311,9,11.63808259539909,-4.470059530354263,2993784.36415474,1821308.6464698242,1069668.9140052362,3700746.9684879542,94099.73585395637,459587.1163428706,8033.412189327148,0,2.8596591388117947,274.1738575114666,882.3965347663639,53.69718793937428,628.4954300890621,533.7206613520806,613.4574266312571,509.8925757308718,393.6761838890214,956.527749078009,70.1966114077136,433.54310280380105,114.11475718677855,59.97927219151644,160.5578107631702,561.2755148562122,911.1357701300834,586.267843193268,911.2451557542997,922.6949839543672,888.3636828012641,907.5757039632664,746.4597592217775,316.32205700948066,255.31380117127088
196822108.60460016,210604819.5515789,<function <lambda> at 0x7eed9a40f270>,52278629.296991765,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,125283022.71243551,10747077.923742462,7774449.756018771,13354502.095061587,18481793.596329063,21030742.23765979,28528493.28955827,<function <lambda> at 0x7eed3efab490>,171962233.82678342,<function <lambda> at 0x7eed3efab530>,13616752.492110707,19326728.10937552,<function <lambda> at 0x7eed3efab5d0>,79050450.56714204,<function <lambda> at 0x7eed3efab670>,84729771.36266427,58959339.4746129,<function <lambda> at 0x7eed3efab710>,130788.66775234963,20599.96213822456,8765.245826861244,4.407842857761203,60.490103852001965,3420.3580741621536,2519.608172373776,3744.5212951555723,2.4477189318928767,1.1019326392632434,6.679033632261325,15.655272510684984,257820022.1166367,275440506.85255295,116235.38584587415,4686.308869801468,348,70818.42295442271,<function <lambda> at 0x7eed3efab7b0>,6,90965124.04350835,37416794.57294913,3026863.9019458145,2646463.6192017873,42273399.452651255,-51161118.301255465,6822478.172624834,<function <lambda> at 0x7eed3efab850>,0.9568146705908778,9,342265.59278974624,6930485.145412684,3657496.446735814,17.10476605630575,-1238172.0118798162,13,5.469878519194594,-8.054973436414263,1733750.9101815417,1811830.6424736513,29018.844214705463,2240643.4973257976,55896.74301340554,230560.893591267,2364.2912071208752,5,4.90307911157721,113.55454384349383,956.5639285611691,313.40556147455635,172.65653583239893,338.4805103679777,411.95967989579884,863.0269481496236,302.7553706179532,789.0739828816936,980.3220727278259,467.1741333524465,240.51204240553693,487.9576397907488,676.7366986798867,337.75576149358534,28.99274499897986,699.1931979813763,93.24491922135836,376.1651104310777,25.54740112160414,56.952867295681166,927.6142351480565,160.95548745672917,638.3543048854777
368854218.96235144,56627827.63540545,<function <lambda> at 0x7eed9a40f270>,30721218.27605126,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,104408730.71142162,12783765.579242563,2427445.947637663,13709124.23214636,34439239.55403967,24191532.886420667,22136434.389774214,<function <lambda> at 0x7eed3efab490>,142591596.92829818,<function <lambda> at 0x7eed3efab530>,37073599.218575254,12838648.990051176,<function <lambda> at 0x7eed3efab5d0>,96998826.81579366,<function <lambda> at 0x7eed3efab670>,86449053.08279082,76176837.28813559,<function <lambda> at 0x7eed3efab710>,378462.4580551701,11841.01044651929,8615.81143368423,4.669087090802832,80.53137745693698,1881.950557658997,2854.292492658701,833.6963646699223,1.5853613448310606,0.868089544100427,3.3682665137938828,6.687546957899476,347028706.19390893,171942848.5384428,471676.4477850062,3145.989631400127,1999,56195.91350857369,<function <lambda> at 0x7eed3efab7b0>,9,91974179.82973565,25001599.009000596,3313864.8045560056,3390251.7357820175,47701970.24080918,-46890275.98794989,17612244.13372986,<function <lambda> at 0x7eed3efab850>,0.32997489529027646,6,83873.73855201207,3453019.7393386047,3209394.871631644,19.546126077162803,-231375.44754875312,18,12.648277531226034,12.879576762684227,945995.6298214527,1955317.2747816546,1504788.5777933623,4687629.933797915,60421.64249513497,374708.8214953094,6824.436050142616,2,10.313182481401942,114.05029770539876,342.59877121811945,149.43190214201906,258.6402366373216,657.9508281194142,653.7995093336167,416.67008320637046,460.66374471070384,724.0087921615539,616.291790254461,704.8241653907162,306.6686303131164,774.0617069461161,541.4344766098449,71.65061423148467,770.7286153065659,525.1757899342241,263.5114506489049,506.2517344973269,406.32747304672534,205.70429497656983,646.8602240172216,409.3429638289446,859.1818901106761
404647846.131487,196443895.3183658,<function <lambda> at 0x7eed9a40f270>,22302614.10506712,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,94015331.03715858,5704489.501625826,8927836.832790356,7482372.04935492,26441138.792268187,14757080.878527248,17267457.172469586,<function <lambda> at 0x7eed3efab490>,204382423.47464997,<function <lambda> at 0x7eed3efab530>,11993315.330673246,9493485.169308107,<function <lambda> at 0x7eed3efab5d0>,139014113.73960146,<function <lambda> at 0x7eed3efab670>,93084545.18936726,23840380.796517257,<function <lambda> at 0x7eed3efab710>,253119.50577455515,17195.857963600312,12552.690521589851,2.3883232226306466,92.3437279461873,3502.6031577091057,2908.826455285167,3445.357442042877,2.196437110428865,2.012902175977824,14.684391884573795,16.03880609560923,274851383.5548575,191679301.30537915,461665.1519969816,2849.5372989079774,1088,31458.075619048483,<function <lambda> at 0x7eed3efab7b0>,3,94897910.06867348,16533156.891614791,5315094.803347891,672626.9965458859,34979914.84470115,-42093509.38083468,-24864026.8306339,<function <lambda> at 0x7eed3efab850>,0.9621859094918002,7,992803.9781860145,8843911.126373138,9660475.403836671,17.294499335412336,-1713987.9026734587,9,20.924253831990097,2.823257625696799,1782673.5571585952,1813492.801239175,3744588.202392598,3683283.6760939523,97720.13440799982,238814.03049026095,9256.83267524051,3,5.454497534930396,347.6717414689113,105.57564221946336,580.1763697965339,468.06086279546446,717.7222547434914,995.0527524792473,743.865280888171,251.75938654544805,185.96322405813183,183.46425396884848,308.8438091424591,961.5789710389158,151.16195818822652,18.46590489323596,943.503535633239,110.33477382520296,834.7379547769675,902.3079734420988,363.12844284607206,31.399629812741136,476.9054255322751,970.2937327487523,661.5767405740585,916.9833971814026
195055017.5969599,285057560.35623944,<function <lambda> at 0x7eed9a40f270>,80410980.45388952,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,137267109.96611494,7494250.531341191,8846591.749707088,5598761.364055671,43594452.11466882,7194723.97355007,21995902.023581117,<function <lambda> at 0x7eed3efab490>,235105293.6716238,<function <lambda> at 0x7eed3efab530>,26019024.176432915,6152931.129142453,<function <lambda> at 0x7eed3efab5d0>,120772135.02675274,<function <lambda> at 0x7eed3efab670>,63703579.467109546,69484594.24082047,<function <lambda> at 0x7eed3efab710>,428732.3786341437,7056.808106926547,14748.940494495542,0.7278011252108336,96.39000255835833,3286.4305979317755,3767.917371276128,2366.494240821691,1.210123570678744,1.4483158917581593,12.946440613332205,9.126483223386867,277595419.79572624,324011368.0379704,168028.11721582146,4602.061539294578,592,51094.22864633179,<function <lambda> at 0x7eed3efab7b0>,9,56820744.0192781,13568607.321120959,4305499.311526383,3296589.9019555305,47831766.764121935,-64572889.760078326,-18992526.914468095,<function <lambda> at 0x7eed3efab850>,0.9014858511007491,2,127182.45363251091,5364930.561197496,8917533.641964175,17.497990878309892,-441370.3108475385,4,23.814682593829367,8.79931049935275,2535041.838799825,342006.86846338573,3970813.5441880478,2289622.899304489,64570.78553956177,121622.37029929952,7118.530837819482,0,20.013336333854287,762.8554778963717,188.3468732894501,661.7651547273958,233.05009852461555,558.0489756294875,937.816965232562,856.3740982148024,374.8522727968045,909.5255593623295,679.0690989769686,315.2805131039226,578.4732510018857,611.5315946147739,61.97503598951937,773.3531134834296,27.48519482937095,33.133462193210896,284.3439098197933,257.0818218513682,370.92342510906496,431.5542899531073,344.6731410125478,633.7097434231109,500.4194958350817
391286539.4447438,193868544.46896973,<function <lambda> at 0x7eed9a40f270>,69624764.10827717,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,124631665.34694369,16070504.246395556,1263225.5473110322,9700554.271713708,46000924.93592045,15959189.77947386,25284335.597765103,<function <lambda> at 0x7eed3efab490>,324647901.08899194,<function <lambda> at 0x7eed3efab530>,14264113.71380373,12509364.021056268,<function <lambda> at 0x7eed3efab5d0>,56220322.61647028,<function <lambda> at 0x7eed3efab670>,90353545.19333515,37542986.624731585,<function <lambda> at 0x7eed3efab710>,363804.3074563081,16489.601430340575,24773.72927637671,0.6772632516176873,81.498308123305,1739.3535917881,3989.6280191996766,4162.057840432454,2.4486127606189054,0.9515791043012582,7.976662396119321,14.586617704920595,231733520.07892323,337608613.5819615,518039.45039764047,3624.9953951881025,1951,49292.675457647776,<function <lambda> at 0x7eed3efab7b0>,4,70938440.63052799,35147907.088664815,9224330.703624498,4000449.6749159475,30828080.786284152,-23080755.145820558,15504220.38205219,<function <lambda> at 0x7eed3efab850>,0.27038323531065633,5,72348.38383605736,3750188.133950432,5462909.33859031,16.409918754586283,966412.0789488344,8,16.222063682836897,11.8278002991423,2442150.8172457037,1665076.143660276,1012337.71047875,2846676.00888047,4047.8703172139135,107681.56318289628,8299.195203630043,7,10.985685653278722,607.9711675981625,500.49489507661383,721.1358535990436,588.6436697160616,56.614973134723414,4.281757836103628,310.01635582184895,799.9470485848818,827.8703795061738,763.3812597835627,60.552256241260594,987.595774513281,239.46477953446677,888.0803822588051,838.881080505121,273.69551596634886,268.37836527714774,653.9436721799264,751.0329615376086,172.64064078029116,640.891664837207,349.9285337714077,382.6411550655715,545.4742327381977
247113253.0877013,147042481.5516305,<function <lambda> at 0x7eed9a40f270>,76326381.44793788,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,48200985.56793014,6241980.018876897,8432350.755082864,13860723.493016982,24136855.172108725,14087546.691199217,10603396.200314522,<function <lambda> at 0x7eed3efab490>,295344275.4645022,<function <lambda> at 0x7eed3efab530>,10351198.321927123,16917733.16736123,<function <lambda> at 0x7eed3efab5d0>,64730304.427897036,<function <lambda> at 0x7eed3efab670>,59762030.1478246,46635167.27038267,<function <lambda> at 0x7eed3efab710>,418496.5802165474,12661.586701070508,6997.277336817802,3.082774397310547,79.54953045411598,1238.3483894125748,3048.535367165197,2442.9890579764797,2.000531131388657,1.7332439563305502,9.445435917576418,10.114429604644828,394366663.3621169,202117686.85714412,177393.017423056,1433.637406338274,835,57603.33859864298,<function <lambda> at 0x7eed3efab7b0>,7,80066429.20554972,5018069.481140294,4314659.208901386,2751612.621729756,86453256.05723804,-69814490.10757186,-28680808.677640583,<function <lambda> at 0x7eed3efab850>,0.8035417768264277,9,878530.7492071559,5658750.421204911,13692890.099199858,19.6944776190969,-454226.59627673053,1,9.493736013083609,10.379499959406605,2471454.4127711775,878693.1084082287,4795219.9843570385,3463067.2171255033,72656.4748864218,218461.28518560933,1980.7446637352423,0,3.2423648042199824,102.58456033102081,793.2296782733222,255.23121691856542,923.1760284563298,169.8828751608249,885.4387643623057,392.75018353870996,834.2555035851718,163.6418413279237,429.3427833707745,686.821215992296,372.46694782567323,867.4041132245676,868.8707955393863,366.86839428622943,269.3458790611043,469.64835640269223,534.8181649431442,339.65184501695546,252.21839326837204,944.7090508254122,543.0125100143456,613.2863938331298,833.0496310689908
352922332.23743176,210822054.61058828,<function <lambda> at 0x7eed9a40f270>,37037132.92071286,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,67406648.13546579,14047281.641995823,2159828.807261007,4738608.457073666,19474822.358979285,21887141.65479232,17017907.57331834,<function <lambda> at 0x7eed3efab490>,286278570.2435293,<function <lambda> at 0x7eed3efab530>,22661027.80382917,15606297.159000473,<function <lambda> at 0x7eed3efab5d0>,50784159.07719168,<function <lambda> at 0x7eed3efab670>,67267097.6122444,21314799.726500537,<function <lambda> at 0x7eed3efab710>,208778.4157673795,25559.53027963386,22373.146184872356,2.2680279900193057,63.232142648591164,3417.4372788590845,1576.5521112975127,4155.446214320211,1.2489416548025214,0.580667704276904,4.181654749835272,19.965083948969887,457023563.09994185,382560468.88209707,250587.7934986794,2876.612079602991,610,30157.19103740506,<function <lambda> at 0x7eed3efab7b0>,9,21791315.678541906,41265102.61385844,4361001.32030892,2108809.9779225662,58473786.66489146,-22060809.514015257,19012679.15362697,<function <lambda> at 0x7eed3efab850>,0.995604201803506,5,301834.66089289513,4437622.171407419,14055763.323000195,18.66311545663766,-678823.2981274636,17,15.479813575470361,4.115021572690468,2270059.4599947794,1982522.576297282,2512013.9674006337,2960950.902146091,90641.40052160416,380192.38193696534,3256.5864340184903,4,12.624229654530996,852.2365249759109,150.15364418387523,89.249751636584,748.0893657031264,285.2977208902282,66.49079517476653,356.5562236883563,304.18247762851615,871.1703319609725,861.6326062455474,567.8260913995839,457.62663258944104,327.0996654000793,357.27092199604516,760.8310300194505,819.3187623469646,76.60361631371005,596.327605003862,428.1494419923521,877.598373161419,112.40471127794882,383.5018811159071,813.7482955675475,537.6246007473546
353411884.3043579,164563222.62287915,<function <lambda> at 0x7eed9a40f270>,30909718.04694158,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,59818696.77773589,8680236.645219814,4016069.688332277,10098565.586325277,41221020.60975447,6961651.615684892,26475650.283983577,<function <lambda> at 0x7eed3efab490>,205712483.98289633,<function <lambda> at 0x7eed3efab530>,18851221.22962469,5753390.171959607,<function <lambda> at 0x7eed3efab5d0>,113092179.02291635,<function <lambda> at 0x7eed3efab670>,66780522.71349214,38062764.67005879,<function <lambda> at 0x7eed3efab710>,376943.56898442324,6424.468174934207,17286.372854732632,0.6289359240994453,80.85716645861879,4054.769077401282,3591.1581678007683,3365.535828099504,1.442204581695176,1.152340508256507,8.613018985484457,8.953272192451667,458670309.324406,204132696.92418385,224488.4495806825,2064.882066471494,836,71186.19416763584,<function <lambda> at 0x7eed3efab7b0>,2,64086147.54977475,8566232.275846796,4451810.611905793,1748420.306604406,117583024.02842177,-79108632.64954977,-29163058.878485315,<function <lambda> at 0x7eed3efab850>,0.25266300217128235,0,650296.9740735076,6078709.582028472,7233948.698422114,15.71243174181705,381422.8900412475,9,8.488031346602808,1.636955868551894,1135544.5726667205,997333.832224722,4584893.745092513,4393487.919130379,79762.44472963833,306485.02773857577,9050.84967016532,5,3.18011634547394,601.3676269900664,659.7315322607571,78.68365694189782,666.426614148913,282.6256059514931,953.046586159845,832.8558086179211,469.0144305527879,272.24753637047127,150.7324072964703,349.42511269378804,324.5786591652792,329.0628169009095,891.0506169305347,485.37289516919424,710.6672459428352,705.9066693266583,415.7889015772531,403.67365762402784,436.049220621891,451.8586651342404,1.4257282875326238,26.284772337607066,516.8585255373174
314309873.62990344,186404197.32898372,<function <lambda> at 0x7eed9a40f270>,21163573.253430553,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,119273555.10872124,10839434.21062965,7691574.30662447,10210282.861202767,20992241.421925444,14764822.740435563,16444324.942526968,<function <lambda> at 0x7eed3efab490>,352434265.925428,<function <lambda> at 0x7eed3efab530>,24580014.81392809,6093527.530518552,<function <lambda> at 0x7eed3efab5d0>,94767342.54104182,<function <lambda> at 0x7eed3efab670>,98926273.41945702,50157874.55780783,<function <lambda> at 0x7eed3efab710>,205624.7938774875,15465.181872958248,11198.63356689981,3.1246357654065053,74.43920500068499,3093.605483688033,767.3511094385894,1645.2566076852415,2.4469391588800313,1.4371139891822693,10.72958186370066,9.186957061614045,182921262.55497617,324705891.62593627,286153.5492865239,2891.2955572152537,938,35108.956535200836,<function <lambda> at 0x7eed3efab7b0>,2,13086811.117298052,13617032.670865376,8529581.893308923,3392609.225729371,47434534.569866806,-51132458.49098927,9427130.343676403,<function <lambda> at 0x7eed3efab850>,0.43677716932331967,5,329005.72966223286,2030795.8149371343,13573933.242475763,19.065257514657393,1488818.1159955799,13,22.835767379969447,1.278797289219911,2655210.2146005784,1152288.556754219,3533826.4093081555,1784443.3114020058,58799.49398991684,347428.35205126624,7435.950522562803,1,4.094495330075612,960.8555767847797,323.57760403951187,426.1515484507238,582.7214759837788,673.4208002468706,281.8256790996847,44.346861953601156,873.8197762800522,80.86974583210605,278.83758357760837,705.1889789173547,182.88765089655269,598.1938785178935,593.6750743979018,201.08348840604594,981.6094273320143,393.66341405564077,299.9914705537111,712.6612256467458,273.7979914019122,192.41103788713932,731.7720250869874,450.62104793027567,905.0840377609537
136115908.02176332,285366202.19413126,<function <lambda> at 0x7eed9a40f270>,48047004.70452776,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,34023892.16829353,9330406.051560499,2446839.0644347738,11530469.291398652,42904572.740547135,8000973.293879685,20581189.966998104,<function <lambda> at 0x7eed3efab490>,241386150.21944937,<function <lambda> at 0x7eed3efab530>,27315996.602036525,11043099.239489555,<function <lambda> at 0x7eed3efab5d0>,63427485.09022755,<function <lambda> at 0x7eed3efab670>,92826861.18739635,23370564.64084634,<function <lambda> at 0x7eed3efab710>,475627.39178011665,16460.78560328595,16320.489613320615,0.5508614146506011,83.07114067357593,1907.090501278583,1385.674899773287,2630.5429295756558,1.8617227184553455,0.7959166682188117,8.212338397412243,18.960083833435974,434907713.87636375,229679497.30620548,227331.88294498093,2839.676059222902,533,60118.5575084554,<function <lambda> at 0x7eed3efab7b0>,9,54780947.50498533,22380637.788459033,6857094.887622117,3617605.3938345895,61124571.327863455,-59997929.71300623,-8094364.786091648,<function <lambda> at 0x7eed3efab850>,0.5201807365667597,2,391454.27079447114,9972914.52531296,6991335.625418644,16.59437816111054,-1809667.2298155504,2,21.889611114540088,9.20146390790169,2733608.6634406624,1106572.3389879172,3612167.1151120653,1499428.7002790247,67459.04779625812,148339.91185865182,6755.9844373958,6,6.750635968676927,670.1854674112076,341.2020723921535,945.844409062715,487.9479092570649,18.348661673632584,382.03483041127095,308.42108882868,52.67333182969713,656.82230651421,93.49236158398978,537.3577492268772,143.16470777757917,183.5629081199087,805.9056470189018,124.42337690721328,711.5129003118185,272.667990268144,48.53345072966897,917.7956261106798,589.3383779505477,894.1075983979475,751.7170414784833,758.555228466791,789.93272105588
434120998.2356952,146525659.45019358,<function <lambda> at 0x7eed9a40f270>,67193414.94837064,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,98386762.18455799,10335090.746974237,8361703.217071559,3710379.9066543775,26949530.145950515,11493518.537801199,20930925.93896836,<function <lambda> at 0x7eed3efab490>,393731481.4045464,<function <lambda> at 0x7eed3efab530>,11312172.16926842,9429357.410719149,<function <lambda> at 0x7eed3efab5d0>,145793412.10567704,<function <lambda> at 0x7eed3efab670>,85058493.07951298,49465743.76298991,<function <lambda> at 0x7eed3efab710>,354549.7126133498,23125.151907477968,11498.551744425567,4.043173811671728,74.77160121930878,3666.08790677214,3651.1114393766306,4173.261174227182,1.2752691688647588,2.4693089551816794,14.863992388189178,5.36966606954484,385475318.913764,366185667.75228775,344475.463219226,3295.7212901330713,1532,16048.102014193968,<function <lambda> at 0x7eed3efab7b0>,3,23935841.345820464,26818643.28722466,6527519.652870034,4419354.199381442,62205704.27773799,-53052595.16418496,6689691.16315195,<function <lambda> at 0x7eed3efab850>,0.2949311358038643,2,262112.9720167965,4830002.899270458,11578618.813786102,18.972002861201563,-458118.2612010583,13,14.397562006711864,4.843830648256201,985381.7415463727,711300.3567307278,425218.10653035564,1069194.4474763216,99028.98713591551,245903.3195192267,6973.9006250953,6,21.628664925939756,175.174863704181,661.9177301579264,217.7290342470246,186.5638596346597,755.6817770495198,91.63820517572785,679.4085575951299,889.1449619957854,653.8046593843306,210.87784060735214,469.24494587053965,945.0791978078319,284.88863890306106,427.4310711602143,345.0508693220569,418.2555532560479,3.3788468084122725,744.2809392941641,666.7560613073773,142.10695983258236,964.5801858016529,746.9746046867705,546.1444704633773,909.0725263612945
228312025.98869434,290297640.9559785,<function <lambda> at 0x7eed9a40f270>,51379523.60797858,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,121495042.28888287,15785688.577763682,8489207.601619678,11305724.540867152,36701995.97165882,19747141.547755994,12058477.568940066,<function <lambda> at 0x7eed3efab490>,290242641.488721,<function <lambda> at 0x7eed3efab530>,13690098.853712369,8485764.845840719,<function <lambda> at 0x7eed3efab5d0>,102965972.39456199,<function <lambda> at 0x7eed3efab670>,86352838.08076951,75626637.73150563,<function <lambda> at 0x7eed3efab710>,229804.72007013683,19357.189377255276,18902.04888095765,1.8789477021651722,69.13136669111394,1320.422906438409,1471.051149093807,3715.6040663565404,2.927996618814655,0.9181947291792285,9.558783187468167,15.450334818097954,211021464.24850413,369561210.40455896,303703.9406773427,2484.3737652573045,904,39222.713443119574,<function <lambda> at 0x7eed3efab7b0>,9,26463063.336587623,20974780.211627383,4007287.2014547596,2040503.3710744584,30760634.64562145,-45760125.261152655,11761884.419346824,<function <lambda> at 0x7eed3efab850>,0.01526483964602976,2,343044.0057930102,4134075.7573663183,8187248.828120414,18.93732840976101,-1367037.0327389492,9,8.795173969128653,15.473967439655318,826139.0913784849,242541.96889654454,1099955.6344846534,188914.84032297568,9975.546762424494,31753.67983497023,4727.804988741791,0,23.190700775991324,473.78336230782224,466.9994195332202,256.7416013415493,894.7104554268656,265.3424748069332,112.27275832890959,565.4434995653427,219.1843456523317,94.93200956561809,238.72881191114504,511.3245436611264,986.8106817987557,416.6318501194115,113.39832734490874,137.55211147513967,698.9276609452169,719.8303117499537,746.0934621942267,471.5825960942326,259.39160742085585,478.70168189035013,345.0206666104666,651.47608792907,218.2470547811538
